Sub	Run	Trial	AllNew	PriorPay	PriorObjNaN	ObjA	ObjB	Delay	Pay	RT	Resp	ChooseOld	ChosenSide	PriorChosenSide	ChosenObj
3	2	47	0	1	0	227	220	7	1	1054.57635223866	j	0	1	2	227
3	2	48	1	NaN	0	228	326	NaN	0	1052.02246271074	j	NaN	1	NaN	228
3	2	49	1	NaN	0	229	327	NaN	0.5	644.92416754365	k	NaN	2	NaN	327
3	2	50	0	0.5	0	230	323	8	0.75	882.713774219155	j	0	1	2	230
3	2	51	0	0	0	231	224	7	0	618.027590215206	k	1	2	2	224
3	2	52	1	NaN	0	232	328	NaN	0.5	408.451996743679	j	NaN	1	NaN	232
3	2	53	0	0.5	0	233	325	7	1	390.072155743837	k	0	2	1	233
3	2	54	1	NaN	0	234	329	NaN	0	588.821582496166	j	NaN	1	NaN	329
3	2	55	1	NaN	0	235	330	NaN	0	525.041209533811	k	NaN	2	NaN	330
3	2	56	1	NaN	0	236	331	NaN	0.25	450.702797621489	j	NaN	1	NaN	331
3	2	57	1	NaN	0	237	332	NaN	0	761.6459839046	k	NaN	2	NaN	237
3	2	58	1	NaN	0	238	333	NaN	0.25	303.92393283546	j	NaN	1	NaN	333
3	2	59	0	0.5	0	239	327	10	0.5	486.969763413072	k	1	2	2	327
3	2	60	1	NaN	0	240	334	NaN	0	261.478114873171	j	NaN	1	NaN	240
3	2	61	0	0	0	241	228	13	0	1325.17451047897	k	0	2	1	241
3	2	62	0	0.5	0	242	232	10	0.5	497.201034799218	j	1	1	1	232
3	2	63	0	0	0	243	329	9	0	419.906493276358	j	1	1	1	329
3	2	64	0	0	0	244	330	9	0	275.825755670667	k	1	2	2	330
3	2	65	1	NaN	0	245	335	NaN	1	764.026165008545	j	NaN	1	NaN	335
3	2	66	0	0.25	0	246	331	10	0.25	314.04328532517	k	0	2	1	246
3	2	67	1	NaN	0	247	336	NaN	0.25	482.010880485177	j	NaN	1	NaN	247
3	2	68	0	0.25	0	248	333	10	1	352.804001420736	k	0	2	1	248
3	2	69	0	0	0	249	237	12	0	504.328018054366	j	1	1	2	237
3	2	70	1	NaN	0	250	337	NaN	1	270.273150876164	k	NaN	2	NaN	337
3	2	71	0	0	0	251	240	11	0	606.116112321615	j	1	1	1	240
3	2	72	1	NaN	0	252	338	NaN	0.5	531.592426821589	k	NaN	2	NaN	252
3	2	73	1	NaN	0	253	339	NaN	0.5	688.822962343693	j	NaN	1	NaN	339
3	2	74	1	NaN	0	254	340	NaN	0.25	400.505289435387	k	NaN	2	NaN	340
3	2	75	1	NaN	0	255	341	NaN	0.5	543.483212590218	j	NaN	1	NaN	341
3	2	76	1	NaN	0	256	342	NaN	1	349.68445636332	k	NaN	2	NaN	342
3	2	77	0	1	0	257	335	12	1	404.036650434136	j	1	1	1	335
3	2	78	0	0.25	0	258	247	11	0.25	507.5295381248	k	1	2	1	247
3	2	79	1	NaN	0	259	343	NaN	1	699.417421594262	j	NaN	1	NaN	259
3	2	80	0	1	0	260	337	10	1	518.41146685183	k	1	2	2	337
3	2	81	1	NaN	0	261	344	NaN	0.75	561.511591076851	j	NaN	1	NaN	261
3	2	82	1	NaN	0	262	345	NaN	0	751.4324542135	k	NaN	2	NaN	345
3	2	83	0	0.5	0	263	252	11	0.5	606.644777581096	j	1	1	2	252
3	2	84	0	0.5	0	264	339	11	0.75	757.21413642168	k	0	2	1	264
3	2	85	0	0.25	0	265	340	11	1	682.834859937429	j	0	1	2	265
3	2	86	0	1	0	266	342	10	0.5	785.038618370891	k	0	2	2	266
3	2	87	0	0.5	0	267	341	12	0.25	1992.00855381787	j	0	1	1	267
3	2	88	1	NaN	0	268	346	NaN	1	623.649217188358	k	NaN	2	NaN	346
3	2	89	0	1	0	269	259	10	0.75	1862.41350881755	j	0	1	1	269
3	2	90	1	NaN	0	270	347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	1	1	1	NaN	0	1	121	NaN	0.75	1233.68374072015	k	NaN	2	NaN	1
4	1	2	1	NaN	0	2	122	NaN	0.75	2068.12979467213	j	NaN	1	NaN	122
4	1	3	1	NaN	0	3	123	NaN	0.25	2336.74488030374	k	NaN	2	NaN	3
4	1	4	1	NaN	0	4	124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	1	5	1	NaN	0	5	125	NaN	1	1014.49663378298	k	NaN	2	NaN	125
4	1	6	1	NaN	0	6	126	NaN	0	1723.39648194611	j	NaN	1	NaN	6
4	1	7	1	NaN	0	7	127	NaN	0.25	1123.64579550922	k	NaN	2	NaN	7
4	1	8	0	0.75	0	8	1	7	1	1619.06555294991	k	0	2	2	8
4	1	9	1	NaN	0	9	128	NaN	0	1322.08658382297	j	NaN	1	NaN	128
4	1	10	1	NaN	0	10	129	NaN	1	1439.1571264714	j	NaN	1	NaN	10
4	1	11	0	0.75	0	11	122	9	0.5	1207.79827982187	k	0	2	1	11
4	1	12	0	0.25	0	12	3	9	0.25	1269.39532533288	k	0	2	2	12
4	1	13	0	NaN	1	13	4	9	0.75	1596.67157940567	k	1	2	NaN	4
4	1	14	0	1	0	14	125	9	1	1123.34260344505	k	1	2	2	125
4	1	15	1	NaN	0	15	130	NaN	0.25	1787.97543980181	j	NaN	1	NaN	15
4	1	16	0	0	0	16	6	10	0.5	1347.13586978614	k	0	2	1	16
4	1	17	0	0.25	0	17	7	10	0.25	2097.8901386261	k	1	2	2	7
4	1	18	1	NaN	0	18	131	NaN	0	1569.94192302227	k	NaN	2	NaN	18
4	1	19	0	0	0	19	128	10	0	1544.01786439121	j	0	1	1	19
4	1	20	1	NaN	0	20	132	NaN	1	1769.61013861001	j	NaN	1	NaN	20
4	1	21	0	1	0	21	10	11	1	1097.10370190442	j	1	1	1	10
4	1	22	1	NaN	0	22	133	NaN	0	1317.14469566941	j	NaN	1	NaN	22
4	1	23	1	NaN	0	23	134	NaN	0.75	1339.69520963728	k	NaN	2	NaN	134
4	1	24	1	NaN	0	24	135	NaN	0.75	1585.22363565862	k	NaN	2	NaN	135
4	1	25	0	0.25	0	25	15	10	0.25	1213.9130923897	k	0	2	1	25
4	1	26	1	NaN	0	26	136	NaN	0.5	1364.98892121017	j	NaN	1	NaN	136
4	1	27	1	NaN	0	27	137	NaN	0	1595.17791494727	k	NaN	2	NaN	27
4	1	28	1	NaN	0	28	138	NaN	1	1547.00527153909	k	NaN	2	NaN	138
4	1	29	0	0	0	29	18	11	0.5	1607.88416489959	j	0	1	2	29
4	1	30	0	1	0	30	20	10	0.5	1400.81577375531	j	0	1	1	30
4	1	31	1	NaN	0	31	139	NaN	0.75	1734.3490421772	k	NaN	2	NaN	31
4	1	32	0	0	0	32	22	10	0	1190.88200852275	j	0	1	1	32
4	1	33	0	0.75	0	33	134	10	0.75	1564.25059773028	j	1	1	2	134
4	1	34	0	0.75	0	34	135	10	0.75	2289.44960795343	k	0	2	2	34
4	1	35	1	NaN	0	35	140	NaN	0	1722.07673452795	j	NaN	1	NaN	35
4	1	36	1	NaN	0	36	141	NaN	0	1849.95428100228	k	NaN	2	NaN	141
4	1	37	0	0.5	0	37	136	11	1	1136.70495152473	j	0	1	1	37
4	1	38	1	NaN	0	38	142	NaN	1	1750.26880204678	k	NaN	2	NaN	142
4	1	39	0	0	0	39	27	12	0	1577.946215868	j	1	1	2	27
4	1	40	0	1	0	40	138	12	1	1094.62549164891	j	1	1	2	138
4	1	41	1	NaN	0	41	143	NaN	0.75	2276.30021236837	k	NaN	2	NaN	41
4	1	42	1	NaN	0	42	144	NaN	0.5	1283.73260423541	k	NaN	2	NaN	42
4	1	43	0	0.75	0	43	31	12	0.75	1328.57848517597	k	1	2	2	31
4	1	44	0	0	0	44	35	9	0.5	1382.26265460253	k	0	2	1	44
4	1	45	1	NaN	0	45	145	NaN	0.5	1724.72491301596	j	NaN	1	NaN	45
4	1	46	1	NaN	0	46	146	NaN	0.25	1373.03321994841	j	NaN	1	NaN	46
4	1	47	1	NaN	0	47	147	NaN	0.75	1189.727216959	j	NaN	1	NaN	147
4	1	48	1	NaN	0	48	148	NaN	0.5	1092.40241535008	j	NaN	1	NaN	48
4	1	49	0	0	0	49	141	13	0.5	2287.94411569834	k	0	2	2	49
4	1	50	0	1	0	50	142	12	1	1217.59239025414	k	1	2	2	142
4	1	51	1	NaN	0	51	149	NaN	0.25	2029.70450930297	j	NaN	1	NaN	149
4	1	52	1	NaN	0	52	150	NaN	0.5	1525.51729604602	j	NaN	1	NaN	52
4	1	53	0	0.75	0	53	41	12	1	1187.07830458879	k	0	2	2	53
4	1	54	1	NaN	0	54	151	NaN	0.75	2186.15420162678	k	NaN	2	NaN	151
4	1	55	0	0.5	0	55	42	13	0.5	2378.65778803825	k	0	2	2	55
4	1	56	1	NaN	0	56	152	NaN	0	1320.80463320017	j	NaN	1	NaN	152
4	1	57	0	0.5	0	57	45	12	0.5	1318.91192123294	j	1	1	1	45
4	1	58	0	0.5	0	58	48	10	0.5	1004.8283804208	k	1	2	1	48
4	1	59	0	0.75	0	59	147	12	NaN	NaN	NaN	NaN	NaN	1	NaN
4	1	60	1	NaN	0	60	153	NaN	0.5	1669.29448209703	j	NaN	1	NaN	153
4	1	61	1	NaN	0	61	154	NaN	0.75	1232.77107439935	j	NaN	1	NaN	61
4	1	62	1	NaN	0	62	155	NaN	0.25	1262.0250787586	j	NaN	1	NaN	62
4	1	63	0	0.25	0	63	149	12	0.25	1931.38851039112	j	0	1	1	63
4	1	64	1	NaN	0	64	156	NaN	0.75	1276.93917788565	k	NaN	2	NaN	156
4	1	65	0	0.25	0	65	46	19	0.25	1434.51469764113	k	1	2	1	46
4	1	66	1	NaN	0	66	157	NaN	1	1207.71962590516	k	NaN	2	NaN	157
4	1	67	0	0.75	0	67	151	13	1	1205.64076118171	k	0	2	2	67
4	1	68	0	0	0	68	152	12	0.75	1962.28351257741	k	0	2	1	68
4	1	69	0	0.5	0	69	52	17	0.5	1314.7439006716	k	1	2	1	52
4	1	70	0	0.5	0	70	153	10	1	1672.25550860167	j	0	1	1	70
4	1	71	1	NaN	0	71	158	NaN	1	2209.24079418182	j	NaN	1	NaN	158
4	1	72	0	0.75	0	72	61	11	0.75	1719.25702132285	j	1	1	1	61
4	1	73	1	NaN	0	73	159	NaN	0.75	1255.50070777535	k	NaN	2	NaN	159
4	1	74	1	NaN	0	74	160	NaN	0.75	1605.71073181927	k	NaN	2	NaN	160
4	1	75	0	0.25	0	75	62	13	0.25	1228.24474424124	k	1	2	1	62
4	1	76	1	NaN	0	76	161	NaN	0.5	1617.92437173426	k	NaN	2	NaN	161
4	1	77	1	NaN	0	77	162	NaN	0	1310.48177927732	k	NaN	2	NaN	162
4	1	78	0	1	0	78	157	12	1	1509.44492407143	j	1	1	2	157
4	1	79	0	0.75	0	79	156	15	0	1178.79419587553	k	0	2	2	79
4	1	80	1	NaN	0	80	163	NaN	0	1201.93608663976	k	NaN	2	NaN	163
4	1	81	0	1	0	81	158	10	1	1303.81481535733	k	1	2	1	158
4	1	82	1	NaN	0	82	164	NaN	1	1522.03696407378	j	NaN	1	NaN	164
4	1	83	0	0.75	0	83	159	10	0.25	1645.26548795402	j	0	1	2	83
4	1	84	1	NaN	0	84	165	NaN	1	1451.22354663908	j	NaN	1	NaN	165
4	1	85	0	0.75	0	85	160	11	0.5	1304.63894829154	j	0	1	2	85
4	1	86	0	0.5	0	86	161	10	0.5	1069.23029199243	k	1	2	2	161
4	1	87	0	0	0	87	162	10	0.5	1618.99925023317	j	0	1	2	87
4	1	88	1	NaN	0	88	166	NaN	0	1635.17863862216	j	NaN	1	NaN	166
4	1	89	1	NaN	0	89	167	NaN	0	928.626853972673	k	NaN	2	NaN	167
4	1	90	1	NaN	0	90	168	NaN	1	1901.74116380513	j	NaN	1	NaN	90
4	2	1	1	NaN	0	181	301	NaN	1	1355.99193349481	j	NaN	1	NaN	181
4	2	2	1	NaN	0	182	302	NaN	0	1506.95334002376	j	NaN	1	NaN	302
4	2	3	1	NaN	0	183	303	NaN	0.75	1463.76631967723	k	NaN	2	NaN	183
4	2	4	1	NaN	0	184	304	NaN	1	1358.2415971905	j	NaN	1	NaN	304
4	2	5	1	NaN	0	185	305	NaN	0.5	1611.76461540163	j	NaN	1	NaN	305
4	2	6	1	NaN	0	186	306	NaN	0.25	1026.88255906105	k	NaN	2	NaN	306
4	2	7	1	NaN	0	187	307	NaN	1	1688.35273943841	k	NaN	2	NaN	307
4	2	8	0	1	0	188	181	7	1	1199.38703812659	k	1	2	1	181
4	2	9	1	NaN	0	189	308	NaN	0.5	1821.67723961174	k	NaN	2	NaN	308
4	2	10	0	0	0	190	302	8	0	1222.78237529099	k	1	2	1	302
4	2	11	1	NaN	0	191	309	NaN	0.75	1388.95221054554	k	NaN	2	NaN	191
4	2	12	0	0.75	0	192	183	9	0.75	1995.59023231268	k	1	2	2	183
4	2	13	0	1	0	193	304	9	1	1595.11374868453	j	1	1	1	304
4	2	14	1	NaN	0	194	310	NaN	1	1384.21723432839	j	NaN	1	NaN	194
4	2	15	0	0.5	0	195	305	10	NaN	NaN	NaN	NaN	NaN	1	NaN
4	2	16	1	NaN	0	196	311	NaN	0.25	1218.68810988963	k	NaN	2	NaN	311
4	2	17	0	0.25	0	197	306	11	0.25	1494.47055906057	j	0	1	2	197
4	2	18	0	1	0	198	307	11	1	1491.61816202104	k	1	2	2	307
4	2	19	0	0.5	0	199	308	10	1	1377.95625068247	j	0	1	2	199
4	2	20	1	NaN	0	200	312	NaN	0	1637.55193166435	k	NaN	2	NaN	312
4	2	21	0	0.75	0	201	191	10	0.75	1174.62896555662	k	1	2	2	191
4	2	22	1	NaN	0	202	313	NaN	1	1260.94759255648	k	NaN	2	NaN	202
4	2	23	1	NaN	0	203	314	NaN	0	1524.40924011171	k	NaN	2	NaN	203
4	2	24	1	NaN	0	204	315	NaN	0.5	1179.79272454977	j	NaN	1	NaN	204
4	2	25	1	NaN	0	205	316	NaN	0	1513.07598687708	k	NaN	2	NaN	205
4	2	26	0	0.25	0	206	311	10	0.25	1975.13899765909	j	0	1	2	206
4	2	27	0	1	0	207	194	13	1	1158.38900581002	k	1	2	1	194
4	2	28	0	0	0	208	312	8	0	1477.90836170316	k	1	2	2	312
4	2	29	0	1	0	209	202	7	1	1924.10509847105	k	1	2	2	202
4	2	30	1	NaN	0	210	317	NaN	1	1492.73810721934	k	NaN	2	NaN	317
4	2	31	0	0	0	211	203	8	1	1702.51199044287	j	0	1	2	211
4	2	32	1	NaN	0	212	318	NaN	0	1556.17678724229	j	NaN	1	NaN	318
4	2	33	0	0.5	0	213	204	9	0.5	1113.1534948945	k	1	2	1	204
4	2	34	1	NaN	0	214	319	NaN	0.75	1504.51250560582	k	NaN	2	NaN	319
4	2	35	1	NaN	0	215	320	NaN	0	1805.56984432042	k	NaN	2	NaN	215
4	2	36	0	0	0	216	205	11	0.5	1460.35214886069	k	0	2	2	216
4	2	37	1	NaN	0	217	321	NaN	1	1683.97105298936	k	NaN	2	NaN	217
4	2	38	0	1	0	218	317	8	1	1195.55261731148	k	1	2	2	317
4	2	39	0	0	0	219	318	7	0.75	1258.98081809282	k	0	2	1	219
4	2	40	1	NaN	0	220	322	NaN	0.5	1418.16211864352	k	NaN	2	NaN	322
4	2	41	0	0.75	0	221	319	7	0.75	1543.81073825061	k	1	2	2	319
4	2	42	1	NaN	0	222	323	NaN	0.25	1983.92628319561	k	NaN	2	NaN	323
4	2	43	0	0	0	223	215	8	0.5	1152.27182023227	k	0	2	2	223
4	2	44	1	NaN	0	224	324	NaN	0	1612.53254674375	k	NaN	2	NaN	224
4	2	45	0	1	0	225	217	8	1	1060.26486679912	j	1	1	2	217
4	2	46	1	NaN	0	226	325	NaN	0.25	1418.44245232642	k	NaN	2	NaN	325
4	2	47	0	0.5	0	227	322	7	0.75	1512.3662892729	k	0	2	2	227
4	2	48	1	NaN	0	228	326	NaN	0.5	1965.58151952922	j	NaN	1	NaN	326
4	2	49	1	NaN	0	229	327	NaN	1	1326.34229585528	k	NaN	2	NaN	229
4	2	50	0	0.25	0	230	323	8	0.5	1579.45424690843	j	0	1	2	230
4	2	51	0	0	0	231	224	7	0.25	1066.63328595459	j	0	1	2	231
4	2	52	1	NaN	0	232	328	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	2	53	0	0.25	0	233	325	7	0.25	1702.07416452467	j	0	1	2	233
4	2	54	1	NaN	0	234	329	NaN	0.5	1341.09946526587	k	NaN	2	NaN	234
4	2	55	1	NaN	0	235	330	NaN	0.25	1379.2957291007	j	NaN	1	NaN	330
4	2	56	1	NaN	0	236	331	NaN	0.25	1785.65888851881	j	NaN	1	NaN	236
4	2	57	1	NaN	0	237	332	NaN	0.25	1217.31238439679	j	NaN	1	NaN	332
4	2	58	1	NaN	0	238	333	NaN	1	1016.57161675394	j	NaN	1	NaN	238
4	2	59	0	1	0	239	229	10	1	1071.72770053148	k	1	2	2	229
4	2	60	1	NaN	0	240	334	NaN	0.5	725.506013259292	j	NaN	1	NaN	334
4	2	61	0	0.5	0	241	326	13	0	1388.43046687543	j	0	1	1	241
4	2	62	0	NaN	1	242	232	10	0.25	984.091326594353	k	1	2	NaN	232
4	2	63	0	0.5	0	243	234	9	0.5	879.588413983583	k	1	2	2	234
4	2	64	0	0.25	0	244	330	9	0.75	1519.00145411491	k	0	2	1	244
4	2	65	1	NaN	0	245	335	NaN	0.25	1446.73173874617	j	NaN	1	NaN	245
4	2	66	0	0.25	0	246	236	10	1	1301.39478668571	j	0	1	1	246
4	2	67	1	NaN	0	247	336	NaN	1	1076.46146602929	k	NaN	2	NaN	247
4	2	68	0	1	0	248	238	10	0.5	1418.99478062987	k	0	2	1	248
4	2	69	0	0.25	0	249	332	12	0.25	1225.72783008218	j	1	1	1	332
4	2	70	1	NaN	0	250	337	NaN	0.25	1639.71210829914	j	NaN	1	NaN	250
4	2	71	0	0.5	0	251	334	11	0.5	776.885306462646	k	1	2	1	334
4	2	72	1	NaN	0	252	338	NaN	0.75	1284.87571515143	k	NaN	2	NaN	252
4	2	73	1	NaN	0	253	339	NaN	1	1522.95471355319	j	NaN	1	NaN	253
4	2	74	1	NaN	0	254	340	NaN	0.5	1305.91639503837	j	NaN	1	NaN	340
4	2	75	1	NaN	0	255	341	NaN	0.5	1383.31607729197	k	NaN	2	NaN	255
4	2	76	1	NaN	0	256	342	NaN	0	1390.18484205008	j	NaN	1	NaN	342
4	2	77	0	0.25	0	257	245	12	0.25	1447.15163856745	k	1	2	1	245
4	2	78	0	1	0	258	247	11	1	1149.30359460413	j	1	1	2	247
4	2	79	1	NaN	0	259	343	NaN	0.5	1533.12112204731	j	NaN	1	NaN	259
4	2	80	0	0.25	0	260	250	10	0	1250.53041987121	k	0	2	1	260
4	2	81	1	NaN	0	261	344	NaN	0.75	978.400766849518	j	NaN	1	NaN	344
4	2	82	1	NaN	0	262	345	NaN	0	1008.20354185998	k	NaN	2	NaN	262
4	2	83	0	0.75	0	263	252	11	0.75	1654.09489162266	j	0	1	2	263
4	2	84	0	1	0	264	253	11	1	1501.64715014398	k	1	2	1	253
4	2	85	0	0.5	0	265	340	11	0.25	1244.87291648984	j	0	1	1	265
4	2	86	0	0	0	266	342	10	0	1035.59461608529	j	1	1	1	342
4	2	87	0	0.5	0	267	255	12	0.5	1752.77570821345	k	0	2	2	267
4	2	88	1	NaN	0	268	346	NaN	0	1393.55665445328	j	NaN	1	NaN	268
4	2	89	0	0.5	0	269	259	10	0	2007.66750797629	k	0	2	1	269
4	2	90	1	NaN	0	270	347	NaN	0	1423.64752292633	j	NaN	1	NaN	347
5	1	1	1	NaN	0	1	121	NaN	0	1424.0323100239	j	NaN	1	NaN	121
5	1	2	1	NaN	0	2	122	NaN	0.5	1358.28604176641	k	NaN	2	NaN	122
5	1	3	1	NaN	0	3	123	NaN	0.5	2371.13003060222	k	NaN	2	NaN	123
5	1	4	1	NaN	0	4	124	NaN	0	1349.01894442737	k	NaN	2	NaN	4
5	1	5	1	NaN	0	5	125	NaN	0.25	1489.79684151709	j	NaN	1	NaN	5
5	1	6	1	NaN	0	6	126	NaN	0.5	1081.80524781346	k	NaN	2	NaN	126
5	1	7	1	NaN	0	7	127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	1	8	0	0	0	8	121	7	1	1148.21346476674	k	0	2	1	8
5	1	9	0	0.5	0	9	122	7	0.5	972.599906846881	k	0	2	2	9
5	1	10	0	0.5	0	10	123	7	0.5	1136.82463206351	k	0	2	2	10
5	1	11	1	NaN	0	11	128	NaN	0	726.12333856523	k	NaN	2	NaN	11
5	1	12	0	0	0	12	4	8	NaN	NaN	NaN	NaN	NaN	2	NaN
5	1	13	0	0.25	0	13	5	8	0.25	1331.7239228636	j	1	1	1	5
5	1	14	1	NaN	0	14	129	NaN	0	1283.20731036365	k	NaN	2	NaN	129
5	1	15	0	0.5	0	15	126	9	0	1537.54012100399	j	0	1	2	15
5	1	16	1	NaN	0	16	130	NaN	1	1150.95154382288	j	NaN	1	NaN	16
5	1	17	0	NaN	1	17	7	10	0.5	1814.29768912494	j	0	1	NaN	17
5	1	18	1	NaN	0	18	131	NaN	0.5	1094.74319405854	j	NaN	1	NaN	18
5	1	19	0	0	0	19	11	8	0.5	797.523746266961	j	0	1	2	19
5	1	20	1	NaN	0	20	132	NaN	0.25	1299.61290769279	j	NaN	1	NaN	132
5	1	21	0	0	0	21	129	7	1	1514.82553593814	j	0	1	2	21
5	1	22	1	NaN	0	22	133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	1	23	1	NaN	0	23	134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	1	24	0	1	0	24	16	8	1	1246.27454765141	j	1	1	1	16
5	1	25	1	NaN	0	25	135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	1	26	0	0.5	0	26	18	8	NaN	NaN	NaN	NaN	NaN	1	NaN
5	1	27	0	0.25	0	27	132	7	NaN	NaN	NaN	NaN	NaN	1	NaN
5	1	28	1	NaN	0	28	136	NaN	0.5	507.454514503479	j	NaN	1	NaN	136
5	1	29	1	NaN	0	29	137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	1	30	1	NaN	0	30	138	NaN	1	406.988874077797	k	NaN	2	NaN	30
5	1	31	1	NaN	0	31	139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	1	32	0	NaN	1	32	22	10	0.5	767.184445634484	j	1	1	NaN	22
5	1	33	1	NaN	0	33	140	NaN	0	1029.03304062784	j	NaN	1	NaN	33
5	1	34	1	NaN	0	34	141	NaN	1	1089.81591835618	j	NaN	1	NaN	34
5	1	35	0	NaN	1	35	23	12	1	1017.34231598675	j	1	1	NaN	23
5	1	36	0	NaN	1	36	25	11	0.25	1479.59639132023	j	1	1	NaN	25
5	1	37	1	NaN	0	37	142	NaN	0.75	1125.76527148485	j	NaN	1	NaN	142
5	1	38	1	NaN	0	38	143	NaN	0	1332.38547854125	j	NaN	1	NaN	143
5	1	39	0	0.5	0	39	136	11	0.25	1162.37600706518	j	0	1	1	39
5	1	40	1	NaN	0	40	144	NaN	0.75	1553.94627526402	k	NaN	2	NaN	144
5	1	41	0	NaN	1	41	29	12	0.75	1497.3626807332	j	1	1	NaN	29
5	1	42	0	1	0	42	30	12	0.25	1021.4011054486	k	0	2	2	42
5	1	43	1	NaN	0	43	145	NaN	0.5	1857.98192955554	j	NaN	1	NaN	43
5	1	44	1	NaN	0	44	146	NaN	0.75	1073.17127101123	k	NaN	2	NaN	44
5	1	45	0	NaN	1	45	31	14	0.75	1458.82932282984	j	1	1	NaN	31
5	1	46	0	1	0	46	34	12	1	753.711925819516	k	1	2	1	34
5	1	47	0	0.75	0	47	142	10	0.75	654.573123902082	k	1	2	1	142
5	1	48	1	NaN	0	48	147	NaN	0.75	1462.99293264747	j	NaN	1	NaN	147
5	1	49	0	0	0	49	143	11	0	1309.81045402586	j	0	1	1	49
5	1	50	1	NaN	0	50	148	NaN	0.5	794.791543856263	j	NaN	1	NaN	148
5	1	51	1	NaN	0	51	149	NaN	1	1447.84360006452	k	NaN	2	NaN	51
5	1	52	0	0.75	0	52	144	12	0	819.913469254971	k	0	2	2	52
5	1	53	0	0	0	53	33	20	0.25	914.59234803915	k	0	2	1	53
5	1	54	1	NaN	0	54	150	NaN	1	1824.87594522536	k	NaN	2	NaN	150
5	1	55	1	NaN	0	55	151	NaN	0.75	2175.89989863336	j	NaN	1	NaN	55
5	1	56	1	NaN	0	56	152	NaN	1	1095.01669928432	k	NaN	2	NaN	56
5	1	57	0	0.5	0	57	43	14	1	2124.81596693397	j	0	1	1	57
5	1	58	1	NaN	0	58	153	NaN	0.75	876.790199428797	k	NaN	2	NaN	153
5	1	59	0	0.75	0	59	44	15	0.75	778.065305203199	k	1	2	2	44
5	1	60	0	0.75	0	60	147	12	1	1304.78284135461	k	0	2	1	60
5	1	61	0	0.5	0	61	148	11	1	1167.8843088448	j	0	1	1	61
5	1	62	1	NaN	0	62	154	NaN	0.25	1100.47129541636	k	NaN	2	NaN	62
5	1	63	1	NaN	0	63	155	NaN	0.75	1234.08534191549	k	NaN	2	NaN	63
5	1	64	1	NaN	0	64	156	NaN	0	1414.63011875749	k	NaN	2	NaN	64
5	1	65	0	1	0	65	51	14	1	1083.70248414576	j	1	1	2	51
5	1	66	1	NaN	0	66	157	NaN	0	867.000952363014	j	NaN	1	NaN	66
5	1	67	0	1	0	67	150	13	0	1295.36178894341	k	0	2	2	67
5	1	68	0	0.75	0	68	153	10	0.75	1523.72387051582	j	1	1	2	153
5	1	69	0	0.75	0	69	55	14	0.75	1152.78325788677	k	1	2	1	55
5	1	70	0	1	0	70	56	14	1	758.185870945454	k	1	2	2	56
5	1	71	0	0.25	0	71	62	9	0.5	2082.63450860977	k	0	2	2	71
5	1	72	1	NaN	0	72	158	NaN	0.25	1374.63600002229	j	NaN	1	NaN	158
5	1	73	1	NaN	0	73	159	NaN	0.25	1484.95118506253	j	NaN	1	NaN	73
5	1	74	0	0.75	0	74	63	11	0.25	1379.72414679825	k	0	2	2	74
5	1	75	1	NaN	0	75	160	NaN	0.75	1698.06573539972	k	NaN	2	NaN	160
5	1	76	0	0	0	76	64	12	0	961.793998256326	j	0	1	2	76
5	1	77	1	NaN	0	77	161	NaN	0.75	861.670713871717	k	NaN	2	NaN	161
5	1	78	1	NaN	0	78	162	NaN	0.75	1674.76234771311	k	NaN	2	NaN	162
5	1	79	0	0	0	79	66	13	0	770.267916843295	j	0	1	1	79
5	1	80	0	0.25	0	80	158	8	0.25	1046.82022146881	j	0	1	1	80
5	1	81	0	0.25	0	81	73	8	0.5	955.466689541936	j	0	1	1	81
5	1	82	1	NaN	0	82	163	NaN	0.25	1762.83614896238	j	NaN	1	NaN	82
5	1	83	0	0.75	0	83	160	8	0.75	1017.40396395326	j	1	1	2	160
5	1	84	1	NaN	0	84	164	NaN	0	1670.23344524205	j	NaN	1	NaN	164
5	1	85	1	NaN	0	85	165	NaN	1	1174.3594724685	k	NaN	2	NaN	85
5	1	86	1	NaN	0	86	166	NaN	0.5	1732.87452943623	j	NaN	1	NaN	86
5	1	87	1	NaN	0	87	167	NaN	0	1020.47071233392	k	NaN	2	NaN	167
5	1	88	1	NaN	0	88	168	NaN	0.25	1752.98436358571	j	NaN	1	NaN	88
5	1	89	0	0.75	0	89	161	12	0.75	888.143984600902	k	1	2	2	161
5	1	90	0	0.75	0	90	162	12	0.75	2205.15128970146	j	1	1	2	162
5	2	1	1	NaN	0	181	301	NaN	1	1281.80223703384	j	NaN	1	NaN	301
5	2	2	1	NaN	0	182	302	NaN	0	1365.89787527919	j	NaN	1	NaN	182
